Neutral_jobs/omegacsd_GIHWUP/rmsd38-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_GIHWUP/rmsd45-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_GIHWUP/rmsd94-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd1-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd107-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd37-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd38-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd40-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd45-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd47-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd50-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd86-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_GIKJOZ/rmsd98-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd101-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd105-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd108-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.020 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd109-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd110-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd153-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.020 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd156-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd158-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd249-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_GINKUJ/rmsd35-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd1-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd10-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd2-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd3-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd4-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd5-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd6-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd7-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd8-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HADLAZ/rmsd9-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALDOL/rmsd1-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALDOL/rmsd12-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HALDOL/rmsd134-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALDOL/rmsd136-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALDOL/rmsd137-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HALDOL/rmsd222-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALDOL/rmsd23-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HALDOL/rmsd235-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALDOL/rmsd86-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALDOL/rmsd99-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALJOT/rmsd10-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALJOT/rmsd14-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HALJOT/rmsd149-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALJOT/rmsd15-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALJOT/rmsd151-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALJOT/rmsd19-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HALJOT/rmsd34-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HALJOT/rmsd6-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALJOT/rmsd72-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALJOT/rmsd74-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HALOPE/rmsd173-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HALOPE/rmsd180-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALOPE/rmsd197-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HALOPE/rmsd203-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALOPE/rmsd48-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.035 sec
Neutral_jobs/omegacsd_HALOPE/rmsd59-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HALOPE/rmsd63-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HALOPE/rmsd64-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.025 sec
Neutral_jobs/omegacsd_HALOPE/rmsd68-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HALOPE/rmsd86-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HALSES/rmsd130-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.044 sec
Neutral_jobs/omegacsd_HALSES/rmsd194-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HALSES/rmsd204-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.021 sec
Neutral_jobs/omegacsd_HALSES/rmsd224-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HALSES/rmsd225-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALSES/rmsd245-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HALSES/rmsd50-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HALSES/rmsd61-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HALSES/rmsd74-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HALSES/rmsd85-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HASCOT/rmsd104-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HASCOT/rmsd105-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HASCOT/rmsd106-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HASCOT/rmsd13-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HASCOT/rmsd16-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HASCOT/rmsd17-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HASCOT/rmsd65-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HASCOT/rmsd73-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HASCOT/rmsd85-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HASCOT/rmsd86-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HATKES/rmsd109-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HATKES/rmsd132-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HATKES/rmsd140-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HATKES/rmsd16-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HATKES/rmsd184-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HATKES/rmsd210-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HATKES/rmsd216-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HATKES/rmsd236-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HATKES/rmsd46-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HATKES/rmsd49-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVJET/rmsd104-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HAVJET/rmsd114-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVJET/rmsd131-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HAVJET/rmsd157-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HAVJET/rmsd162-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HAVJET/rmsd167-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVJET/rmsd169-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HAVJET/rmsd170-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HAVJET/rmsd187-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HAVJET/rmsd207-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd101-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd115-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.018 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd145-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd16-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.023 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd205-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.022 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd243-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd244-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd31-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd56-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.019 sec
Neutral_jobs/omegacsd_HAVLUL/rmsd59-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd11-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd21-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd3-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd31-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd34-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd39-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd4-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd5-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd6-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HAVRUR/rmsd7-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd136-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd138-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd139-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd143-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd145-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd155-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd156-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd233-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd238-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HBFRAN/rmsd239-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HECHEC/rmsd106-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HECHEC/rmsd108-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HECHEC/rmsd109-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HECHEC/rmsd110-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HECHEC/rmsd111-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HECHEC/rmsd112-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HECHEC/rmsd113-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HECHEC/rmsd114-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.012 sec
Neutral_jobs/omegacsd_HECHEC/rmsd119-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HECHEC/rmsd12-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd120-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd124-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd133-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd136-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd245-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd246-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd247-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd248-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd39-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEHVOF/rmsd57-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEJTAR/rmsd1-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.029 sec
Neutral_jobs/omegacsd_HEJTAR/rmsd2-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.026 sec
Neutral_jobs/omegacsd_HEJTAR/rmsd3-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEJTAR/rmsd4-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.020 sec
Neutral_jobs/omegacsd_HEJTAR/rmsd5-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HEJTAR/rmsd6-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKROE/rmsd14-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.012 sec
Neutral_jobs/omegacsd_HEKROE/rmsd15-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKROE/rmsd16-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKROE/rmsd17-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.022 sec
Neutral_jobs/omegacsd_HEKROE/rmsd18-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKROE/rmsd19-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEKROE/rmsd21-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKROE/rmsd22-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKROE/rmsd26-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.012 sec
Neutral_jobs/omegacsd_HEKROE/rmsd28-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd1-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd10-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd107-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd11-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd138-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd143-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd15-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd157-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd193-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEKZAY/rmsd8-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd143-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd186-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd227-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd234-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd236-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd247-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd54-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd70-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd82-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMLOA/rmsd93-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd100-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd101-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd128-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd46-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd52-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd56-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd62-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd7-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd78-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMWUR/rmsd93-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd108-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd112-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd115-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd12-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd121-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd122-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd125-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd126-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.016 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd127-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEMXIG/rmsd162-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd110-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd124-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd134-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd136-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd137-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd147-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd153-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd27-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd41-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.013 sec
Neutral_jobs/omegacsd_HEPGAK/rmsd47-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.015 sec
Neutral_jobs/omegacsd_HEPKUI/rmsd212-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEPKUI/rmsd213-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.017 sec
Neutral_jobs/omegacsd_HEPKUI/rmsd214-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
Neutral_jobs/omegacsd_HEPKUI/rmsd217-opt.xyz * wall-time:     0 d,  0 h,  0 min,  0.014 sec
