mol,geom,seconds
omegacsd_AURMIN,rmsd37-opt,334.78
omegacsd_AURMIN,rmsd38-opt,333.692
omegacsd_AURMIN,rmsd39-opt,336.183
omegacsd_AURMIN,rmsd40-opt,339.58
omegacsd_AURMIN,rmsd4-opt,337.832
omegacsd_BAFJEX10,rmsd106-opt,357.635
omegacsd_BAFJEX10,rmsd109-opt,322.159
omegacsd_BAFJEX10,rmsd115-opt,323.353
omegacsd_BAFJEX10,rmsd178-opt,324.546
omegacsd_BAFJEX10,rmsd189-opt,327.345
omegacsd_BAFJEX10,rmsd18-opt,358.875
omegacsd_BAFJEX10,rmsd227-opt,353.142
omegacsd_BAFJEX10,rmsd229-opt,324.926
omegacsd_BAFJEX10,rmsd37-opt,379.926
omegacsd_BAFJEX10,rmsd92-opt,374.64
omegacsd_BATROD,rmsd102-opt,393.141
omegacsd_BATROD,rmsd110-opt,349.144
omegacsd_BATROD,rmsd111-opt,349.309
omegacsd_BATROD,rmsd138-opt,351.093
omegacsd_BATROD,rmsd146-opt,349.27
omegacsd_BATROD,rmsd206-opt,348.616
omegacsd_BATROD,rmsd34-opt,347.854
omegacsd_BATROD,rmsd64-opt,347.995
omegacsd_BATROD,rmsd73-opt,349.344
omegacsd_BATROD,rmsd86-opt,349.314
omegacsd_BUSNIM,rmsd19-opt,454.535
omegacsd_BUSNIM,rmsd20-opt,454.372
omegacsd_BUSNIM,rmsd27-opt,452.656
omegacsd_BUSNIM,rmsd28-opt,450.56
omegacsd_BUSNIM,rmsd29-opt,454.162
omegacsd_BUSNIM,rmsd31-opt,457.825
omegacsd_BUSNIM,rmsd35-opt,460.79
omegacsd_BUSNIM,rmsd36-opt,466.01
omegacsd_BUSNIM,rmsd42-opt,469.144
omegacsd_BUSNIM,rmsd6-opt,501.015
omegacsd_CAGXEN,rmsd10-opt,257.904
omegacsd_CAGXEN,rmsd11-opt,234.25
omegacsd_CAGXEN,rmsd12-opt,233.844
omegacsd_CAGXEN,rmsd13-opt,233.696
omegacsd_CAGXEN,rmsd14-opt,233.776
omegacsd_CAGXEN,rmsd15-opt,257.295
omegacsd_CAGXEN,rmsd18-opt,259.008
omegacsd_CAGXEN,rmsd36-opt,258.703
omegacsd_CAGXEN,rmsd37-opt,258.505
omegacsd_CAGXEN,rmsd5-opt,257.782
omegacsd_CALLEG,rmsd129-opt,350.313
omegacsd_CALLEG,rmsd132-opt,347.979
omegacsd_CALLEG,rmsd139-opt,349.601
omegacsd_CALLEG,rmsd140-opt,345.731
omegacsd_CALLEG,rmsd161-opt,348.293
omegacsd_CALLEG,rmsd187-opt,348.871
omegacsd_CALLEG,rmsd18-opt,330.065
omegacsd_CALLEG,rmsd190-opt,354.873
omegacsd_CALLEG,rmsd197-opt,369.312
omegacsd_CALLEG,rmsd61-opt,367.376
omegacsd_CATXIE,rmsd118-opt,541.979
omegacsd_CATXIE,rmsd129-opt,541.175
omegacsd_CATXIE,rmsd168-opt,536.257
omegacsd_CATXIE,rmsd186-opt,537.881
omegacsd_CATXIE,rmsd213-opt,551.36
omegacsd_CATXIE,rmsd23-opt,536.071
omegacsd_CATXIE,rmsd47-opt,537.977
omegacsd_CATXIE,rmsd71-opt,543.292
omegacsd_CATXIE,rmsd80-opt,545.952
omegacsd_CATXIE,rmsd82-opt,536.645
omegacsd_CIXTOS,rmsd119-opt,538.57
omegacsd_CIXTOS,rmsd137-opt,500.756
omegacsd_CIXTOS,rmsd157-opt,581.741
omegacsd_CIXTOS,rmsd166-opt,506.616
omegacsd_CIXTOS,rmsd181-opt,548.782
omegacsd_CIXTOS,rmsd187-opt,575.982
omegacsd_CIXTOS,rmsd224-opt,539.757
omegacsd_CIXTOS,rmsd233-opt,409.892
omegacsd_CIXTOS,rmsd29-opt,597.44
omegacsd_CIXTOS,rmsd78-opt,585.656
omegacsd_CMPEPI,rmsd180-opt,297.672
omegacsd_CMPEPI,rmsd189-opt,298.393
omegacsd_CMPEPI,rmsd35-opt,293.193
omegacsd_CMPEPI,rmsd42-opt,299.379
omegacsd_CMPEPI,rmsd47-opt,297.8
omegacsd_CMPEPI,rmsd4-opt,297.082
omegacsd_CMPEPI,rmsd51-opt,296.917
omegacsd_CMPEPI,rmsd91-opt,298.672
omegacsd_CMPEPI,rmsd96-opt,296.688
omegacsd_CMPEPI,rmsd97-opt,298.088
omegacsd_CYCLIZ10,rmsd25-opt,433.344
omegacsd_CYCLIZ10,rmsd27-opt,432.951
omegacsd_CYCLIZ10,rmsd29-opt,451.239
omegacsd_CYCLIZ10,rmsd30-opt,450.972
omegacsd_CYCLIZ10,rmsd31-opt,428.438
omegacsd_CYCLIZ10,rmsd34-opt,431.775
omegacsd_CYCLIZ10,rmsd35-opt,455.029
omegacsd_CYCLIZ10,rmsd37-opt,477.006
omegacsd_CYCLIZ10,rmsd38-opt,479.596
omegacsd_CYCLIZ10,rmsd40-opt,476.248
omegacsd_DIPJAN10,rmsd10-opt,393.365
omegacsd_DIPJAN10,rmsd121-opt,423.022
omegacsd_DIPJAN10,rmsd157-opt,458.001
omegacsd_DIPJAN10,rmsd185-opt,432.255
omegacsd_DIPJAN10,rmsd191-opt,425.697
omegacsd_DIPJAN10,rmsd203-opt,522.025
omegacsd_DIPJAN10,rmsd215-opt,439.007
omegacsd_DIPJAN10,rmsd238-opt,557.377
omegacsd_DIPJAN10,rmsd56-opt,529.645
omegacsd_DIPJAN10,rmsd61-opt,464.671
omegacsd_DIZREJ,rmsd12-opt,521.229
omegacsd_DIZREJ,rmsd13-opt,524.102
omegacsd_DIZREJ,rmsd16-opt,514.534
omegacsd_DIZREJ,rmsd18-opt,512.739
omegacsd_DIZREJ,rmsd25-opt,517.376
omegacsd_DIZREJ,rmsd26-opt,513.676
omegacsd_DIZREJ,rmsd27-opt,524.237
omegacsd_DIZREJ,rmsd28-opt,525.762
omegacsd_DIZREJ,rmsd29-opt,523.681
omegacsd_DIZREJ,rmsd4-opt,531.125
omegacsd_DIZWAK,rmsd104-opt,261.982
omegacsd_DIZWAK,rmsd105-opt,261.954
omegacsd_DIZWAK,rmsd107-opt,262.326
omegacsd_DIZWAK,rmsd108-opt,261.677
omegacsd_DIZWAK,rmsd113-opt,262.136
omegacsd_DIZWAK,rmsd116-opt,262.493
omegacsd_DIZWAK,rmsd121-opt,261.903
omegacsd_DIZWAK,rmsd132-opt,260.647
omegacsd_DIZWAK,rmsd133-opt,262.215
omegacsd_DIZWAK,rmsd245-opt,260.835
omegacsd_DUZRAR,rmsd101-opt,673.157
omegacsd_DUZRAR,rmsd141-opt,674.139
omegacsd_DUZRAR,rmsd154-opt,642.239
omegacsd_DUZRAR,rmsd158-opt,639.265
omegacsd_DUZRAR,rmsd205-opt,713.977
omegacsd_DUZRAR,rmsd234-opt,716.117
omegacsd_DUZRAR,rmsd250-opt,708.799
omegacsd_DUZRAR,rmsd70-opt,711.634
omegacsd_DUZRAR,rmsd71-opt,707.242
omegacsd_DUZRAR,rmsd82-opt,694.86
omegacsd_FAJVAN,rmsd10-opt,324.694
omegacsd_FAJVAN,rmsd127-opt,339.432
omegacsd_FAJVAN,rmsd184-opt,333.463
omegacsd_FAJVAN,rmsd217-opt,362.591
omegacsd_FAJVAN,rmsd22-opt,332.035
omegacsd_FAJVAN,rmsd247-opt,340.872
omegacsd_FAJVAN,rmsd7-opt,366.094
omegacsd_FAJVAN,rmsd80-opt,334.523
omegacsd_FAJVAN,rmsd98-opt,367.694
omegacsd_FAJVAN,rmsd9-opt,365.409
omegacsd_FANRER,rmsd124-opt,1126.97
omegacsd_FANRER,rmsd129-opt,1123.403
omegacsd_FANRER,rmsd15-opt,1147.61
omegacsd_FANRER,rmsd173-opt,1168.004
omegacsd_FANRER,rmsd205-opt,1170.664
omegacsd_FANRER,rmsd32-opt,1170.169
omegacsd_FANRER,rmsd42-opt,1145.421
omegacsd_FANRER,rmsd72-opt,1116.885
omegacsd_FANRER,rmsd84-opt,1102.39
omegacsd_FANRER,rmsd85-opt,1087.972
omegacsd_FEKYEZ,rmsd105-opt,343.051
omegacsd_FEKYEZ,rmsd134-opt,343.845
omegacsd_FEKYEZ,rmsd13-opt,343.682
omegacsd_FEKYEZ,rmsd14-opt,344.073
omegacsd_FEKYEZ,rmsd15-opt,342.537
omegacsd_FEKYEZ,rmsd172-opt,343.5
omegacsd_FEKYEZ,rmsd175-opt,343.374
omegacsd_FEKYEZ,rmsd1-opt,343.042
omegacsd_FEKYEZ,rmsd214-opt,342.199
omegacsd_FEKYEZ,rmsd238-opt,343.195
omegacsd_FEVZUB,rmsd103-opt,338.17
omegacsd_FEVZUB,rmsd106-opt,330.668
omegacsd_FEVZUB,rmsd139-opt,328.461
omegacsd_FEVZUB,rmsd14-opt,332.316
omegacsd_FEVZUB,rmsd17-opt,331.285
omegacsd_FEVZUB,rmsd18-opt,331.845
omegacsd_FEVZUB,rmsd24-opt,333.318
omegacsd_FEVZUB,rmsd25-opt,348.592
omegacsd_FEVZUB,rmsd32-opt,352.969
omegacsd_FEVZUB,rmsd33-opt,348.943
omegacsd_FOLYIO,rmsd112-opt,674.478
omegacsd_FOLYIO,rmsd123-opt,600.372
omegacsd_FOLYIO,rmsd141-opt,652.63
omegacsd_FOLYIO,rmsd151-opt,656.776
omegacsd_FOLYIO,rmsd173-opt,652.44
omegacsd_FOLYIO,rmsd233-opt,650.805
omegacsd_FOLYIO,rmsd5-opt,700.466
omegacsd_FOLYIO,rmsd62-opt,701.772
omegacsd_FOLYIO,rmsd95-opt,701.765
omegacsd_FOLYIO,rmsd9-opt,690.331
omegacsd_FOPMIG,rmsd22-opt,276.701
omegacsd_FOPMIG,rmsd23-opt,276.167
omegacsd_FOPMIG,rmsd24-opt,274.993
omegacsd_FOPMIG,rmsd25-opt,268.734
omegacsd_FOPMIG,rmsd26-opt,267.931
omegacsd_FOPMIG,rmsd27-opt,267.763
omegacsd_FOPMIG,rmsd28-opt,269.036
omegacsd_FOPMIG,rmsd29-opt,268.862
omegacsd_FOPMIG,rmsd31-opt,266.97
omegacsd_FOPMIG,rmsd32-opt,281.451
omegacsd_FUPFIF,rmsd18-opt,434.407
omegacsd_FUPFIF,rmsd48-opt,416.943
omegacsd_FUPFIF,rmsd49-opt,416.031
omegacsd_FUPFIF,rmsd50-opt,419.591
omegacsd_FUPFIF,rmsd53-opt,419.767
omegacsd_FUPFIF,rmsd58-opt,415.12
omegacsd_FUPFIF,rmsd59-opt,415.936
omegacsd_FUPFIF,rmsd60-opt,427.382
omegacsd_FUPFIF,rmsd61-opt,425.689
omegacsd_FUPFIF,rmsd7-opt,450.247
omegacsd_GALMOV,rmsd104-opt,521.036
omegacsd_GALMOV,rmsd105-opt,520.129
omegacsd_GALMOV,rmsd106-opt,519.694
omegacsd_GALMOV,rmsd107-opt,520.203
omegacsd_GALMOV,rmsd10-opt,519.794
omegacsd_GALMOV,rmsd113-opt,518.924
omegacsd_GALMOV,rmsd114-opt,519.744
omegacsd_GALMOV,rmsd154-opt,534.177
omegacsd_GALMOV,rmsd156-opt,534.894
omegacsd_GALMOV,rmsd157-opt,537.083
omegacsd_GEKWAU,rmsd122-opt,313.04
omegacsd_GEKWAU,rmsd123-opt,309.905
omegacsd_GEKWAU,rmsd12-opt,299.976
omegacsd_GEKWAU,rmsd131-opt,298.742
omegacsd_GEKWAU,rmsd155-opt,302.213
omegacsd_GEKWAU,rmsd238-opt,300.588
omegacsd_GEKWAU,rmsd39-opt,313.888
omegacsd_GEKWAU,rmsd67-opt,314.059
omegacsd_GEKWAU,rmsd79-opt,313.565
omegacsd_GEKWAU,rmsd85-opt,315.365
omegacsd_HEPYAC,rmsd103-opt,831.302
omegacsd_HEPYAC,rmsd104-opt,831.507
omegacsd_HEPYAC,rmsd141-opt,880.018
omegacsd_HEPYAC,rmsd176-opt,768.122
omegacsd_HEPYAC,rmsd192-opt,855.585
omegacsd_HEPYAC,rmsd193-opt,861.952
omegacsd_HEPYAC,rmsd247-opt,946.098
omegacsd_HEPYAC,rmsd42-opt,892.522
omegacsd_HEPYAC,rmsd43-opt,895.391
omegacsd_HEPYAC,rmsd83-opt,858.705
omegacsd_HEVJAT,rmsd100-opt,282.21
omegacsd_HEVJAT,rmsd103-opt,282.569
omegacsd_HEVJAT,rmsd106-opt,282.277
omegacsd_HEVJAT,rmsd107-opt,282.825
omegacsd_HEVJAT,rmsd109-opt,282.472
omegacsd_HEVJAT,rmsd10-opt,281.451
omegacsd_HEVJAT,rmsd148-opt,281.288
omegacsd_HEVJAT,rmsd153-opt,281.108
omegacsd_HEVJAT,rmsd158-opt,281.393
omegacsd_HEVJAT,rmsd1-opt,283.147
omegacsd_JUBJOF,rmsd114-opt,226.403
omegacsd_JUBJOF,rmsd142-opt,245.827
omegacsd_JUBJOF,rmsd145-opt,245.897
omegacsd_JUBJOF,rmsd158-opt,245.623
omegacsd_JUBJOF,rmsd17-opt,246.05
omegacsd_JUBJOF,rmsd185-opt,244.33
omegacsd_JUBJOF,rmsd192-opt,239.586
omegacsd_JUBJOF,rmsd198-opt,238.342
omegacsd_JUBJOF,rmsd1-opt,238.267
omegacsd_JUBJOF,rmsd233-opt,238.834
omegacsd_KEMHOZ,rmsd16-opt,529.947
omegacsd_KEMHOZ,rmsd19-opt,529.785
omegacsd_KEMHOZ,rmsd1-opt,533.453
omegacsd_KEMHOZ,rmsd20-opt,533.249
omegacsd_KEMHOZ,rmsd21-opt,539.428
omegacsd_KEMHOZ,rmsd22-opt,539.638
omegacsd_KEMHOZ,rmsd23-opt,533.928
omegacsd_KEMHOZ,rmsd24-opt,534.478
omegacsd_KEMHOZ,rmsd2-opt,533.482
omegacsd_KEMHOZ,rmsd4-opt,541.961
omegacsd_PEPHEX,rmsd146-opt,531.683
omegacsd_PEPHEX,rmsd155-opt,535.942
omegacsd_PEPHEX,rmsd156-opt,525.257
omegacsd_PEPHEX,rmsd174-opt,515.391
omegacsd_PEPHEX,rmsd189-opt,530.006
