mol,geom,seconds
omegacsd_GEKWAU,rmsd67-opt,0.140617132
omegacsd_GEKWAU,rmsd79-opt,0.141132593
omegacsd_GEKWAU,rmsd85-opt,0.140990734
omegacsd_HEPYAC,rmsd193-opt,0.141694546
omegacsd_HEPYAC,rmsd247-opt,0.141497374
omegacsd_HEVJAT,rmsd107-opt,0.141072512
omegacsd_HEVJAT,rmsd109-opt,0.141321898
omegacsd_HEVJAT,rmsd148-opt,0.140807152
omegacsd_HEVJAT,rmsd153-opt,0.141109228
omegacsd_HEVJAT,rmsd158-opt,0.141552925
omegacsd_JUBJOF,rmsd17-opt,0.141202927
omegacsd_JUBJOF,rmsd185-opt,0.141400814
omegacsd_JUBJOF,rmsd192-opt,0.140556812
omegacsd_JUBJOF,rmsd198-opt,0.141444683
omegacsd_JUBJOF,rmsd233-opt,0.141658783
omegacsd_KEMHOZ,rmsd21-opt,0.141154289
omegacsd_KEMHOZ,rmsd22-opt,0.141342163
omegacsd_KEMHOZ,rmsd23-opt,0.141390562
omegacsd_KEMHOZ,rmsd24-opt,0.141597033
omegacsd_PEPHEX,rmsd19-opt,0.141296148
omegacsd_PEPHEX,rmsd190-opt,0.141248465
omegacsd_PEPHEX,rmsd20-opt,0.141013861
omegacsd_PEPHEX,rmsd90-opt,0.140617371
omegacsd_PONXUL,rmsd249-opt,0.141654968
omegacsd_PONXUL,rmsd30-opt,0.140331507
omegacsd_PONXUL,rmsd49-opt,0.141513348
omegacsd_PONXUL,rmsd71-opt,0.141675234
omegacsd_SAGWOM,rmsd19-opt,0.141049385
omegacsd_SAGWOM,rmsd41-opt,0.140927792
omegacsd_SAGWOM,rmsd45-opt,0.141280651
omegacsd_SAGWOM,rmsd84-opt,0.141174793
omegacsd_SAGWOM,rmsd93-opt,0.140823841
omegacsd_SAWZUL,rmsd197-opt,0.141392708
omegacsd_SAWZUL,rmsd214-opt,0.141201258
omegacsd_SIHGIZ,rmsd190-opt,0.141000032
omegacsd_SIHGIZ,rmsd5-opt,0.14131999
omegacsd_SIHGIZ,rmsd50-opt,0.140475512
omegacsd_SIHGIZ,rmsd51-opt,0.141426325
omegacsd_SIHGIZ,rmsd93-opt,0.140786648
omegacsd_TAZXAT,rmsd131-opt,0.141273737
omegacsd_TAZXAT,rmsd156-opt,0.141376734
omegacsd_TAZXAT,rmsd157-opt,0.140866756
omegacsd_TAZXAT,rmsd167-opt,0.141840458
omegacsd_TAZXAT,rmsd168-opt,0.142905235
omegacsd_TEKBIU,rmsd138-opt,0.141817808
omegacsd_TEKBIU,rmsd139-opt,0.141413689
omegacsd_TEKBIU,rmsd158-opt,0.141214609
omegacsd_TEKBIU,rmsd165-opt,0.141513348
omegacsd_VIMYUL,rmsd190-opt,0.140773296
omegacsd_VIMYUL,rmsd227-opt,0.140883446
omegacsd_VIMYUL,rmsd242-opt,0.140540838
omegacsd_VURTOR,rmsd149-opt,0.141171455
omegacsd_WEBCOV,rmsd169-opt,0.14048624
omegacsd_WEBCOV,rmsd195-opt,0.140986204
omegacsd_WEBCOV,rmsd65-opt,0.141613722
omegacsd_WEBCOV,rmsd66-opt,0.140749454
omegacsd_WEBCOV,rmsd7-opt,0.141658545
omegacsd_WIDDIW,rmsd49-opt,0.140765667
omegacsd_WIDDIW,rmsd50-opt,0.141540289
omegacsd_WIDDIW,rmsd56-opt,0.140648603
omegacsd_WIDDIW,rmsd62-opt,0.141554117
omegacsd_YAYDEH,rmsd48-opt,0.141390085
omegacsd_YAYDEH,rmsd49-opt,0.140847683
omegacsd_YAYDEH,rmsd51-opt,0.141060591
omegacsd_YAYDEH,rmsd52-opt,0.140981197
omegacsd_YIHJAA,rmsd195-opt,0.14126873
omegacsd_YIHJAA,rmsd211-opt,0.140758514
omegacsd_YIHJAA,rmsd216-opt,0.140919209
omegapdb_1g4s,rmsd242-opt,0.141775608
omegapdb_1g4s,rmsd35-opt,0.140992641
omegapdb_1g4s,rmsd55-opt,0.141244411
omegapdb_1g4s,rmsd66-opt,0.140856266
omegapdb_1g4s,rmsd74-opt,0.141428947
omegapdb_1gj6,rmsd83-opt,0.140806913
omegapdb_1gj6,rmsd84-opt,0.141109228
omegapdb_1gj6,rmsd86-opt,0.14123702
omegapdb_1n2b,rmsd27-opt,0.141619921
omegapdb_1n2b,rmsd31-opt,0.141661644
omegapdb_1n2b,rmsd32-opt,0.140762806
omegapdb_1n2b,rmsd56-opt,0.141097784
omegapdb_1n2b,rmsd63-opt,0.141489506
omegapdb_1nnk,rmsd26-opt,0.141682625
omegapdb_1nnk,rmsd38-opt,0.141239643
omegapdb_1nnk,rmsd39-opt,0.14064455
omegapdb_1nnk,rmsd41-opt,0.142083645
omegapdb_1nnk,rmsd57-opt,0.14157486
omegapdb_1o2q,rmsd199-opt,0.141654253
omegapdb_1o2q,rmsd213-opt,0.14087224
omegapdb_1o37,rmsd237-opt,0.140951633
omegapdb_1o3l,rmsd132-opt,0.141443253
omegapdb_1o3l,rmsd134-opt,0.140608788
omegapdb_1o3l,rmsd154-opt,0.141484261
omegapdb_1o3m,rmsd146-opt,0.140986681
omegapdb_1o3m,rmsd147-opt,0.141592026
omegapdb_1o3m,rmsd148-opt,0.14125967
omegapdb_1o3m,rmsd150-opt,0.141465187
omegapdb_1o3m,rmsd154-opt,0.141844511
omegapdb_1pa9,rmsd5-opt,0.140945911
omegapdb_1pa9,rmsd65-opt,0.141472101
omegapdb_1pa9,rmsd66-opt,0.140670538
omegapdb_1pa9,rmsd85-opt,0.141446352
omegapdb_1pa9,rmsd88-opt,0.14173913
omegapdb_1r4p,rmsd178-opt,0.139510393
