mol,geom,seconds
omegacsd_BAFJEX10,rmsd106-opt,101.36
omegacsd_BAFJEX10,rmsd109-opt,100.168
omegacsd_BAFJEX10,rmsd115-opt,101.188
omegacsd_BAFJEX10,rmsd178-opt,100.757
omegacsd_BAFJEX10,rmsd189-opt,100.77
omegacsd_BAFJEX10,rmsd18-opt,107.626
omegacsd_BAFJEX10,rmsd227-opt,102.953
omegacsd_BAFJEX10,rmsd229-opt,99.543
omegacsd_BAFJEX10,rmsd37-opt,103.584
omegacsd_BAFJEX10,rmsd92-opt,100.899
omegacsd_BATROD,rmsd102-opt,86.039
omegacsd_BATROD,rmsd110-opt,84.768
omegacsd_BATROD,rmsd111-opt,84.312
omegacsd_BATROD,rmsd138-opt,84.338
omegacsd_BATROD,rmsd146-opt,84.707
omegacsd_BATROD,rmsd206-opt,84.768
omegacsd_BATROD,rmsd34-opt,84.461
omegacsd_BATROD,rmsd64-opt,84.241
omegacsd_BATROD,rmsd73-opt,84.676
omegacsd_BATROD,rmsd86-opt,85.174
omegacsd_BUSNIM,rmsd19-opt,115.612
omegacsd_BUSNIM,rmsd20-opt,106.12
omegacsd_BUSNIM,rmsd27-opt,106.293
omegacsd_BUSNIM,rmsd28-opt,114.614
omegacsd_BUSNIM,rmsd29-opt,114.643
omegacsd_BUSNIM,rmsd31-opt,105.06
omegacsd_BUSNIM,rmsd35-opt,104.451
omegacsd_BUSNIM,rmsd36-opt,105.899
omegacsd_BUSNIM,rmsd42-opt,108.905
omegacsd_BUSNIM,rmsd6-opt,113.505
omegacsd_CAGXEN,rmsd10-opt,72.784
omegacsd_CAGXEN,rmsd11-opt,72.625
omegacsd_CAGXEN,rmsd12-opt,72.844
omegacsd_CAGXEN,rmsd13-opt,72.741
omegacsd_CAGXEN,rmsd14-opt,72.768
omegacsd_CAGXEN,rmsd15-opt,72.777
omegacsd_CAGXEN,rmsd18-opt,72.531
omegacsd_CAGXEN,rmsd36-opt,72.526
omegacsd_CAGXEN,rmsd37-opt,72.462
omegacsd_CAGXEN,rmsd5-opt,72.839
omegacsd_CALLEG,rmsd129-opt,199.483
omegacsd_CALLEG,rmsd132-opt,159.788
omegacsd_CALLEG,rmsd139-opt,182.306
omegacsd_CALLEG,rmsd140-opt,158.812
omegacsd_CALLEG,rmsd161-opt,192.188
omegacsd_CALLEG,rmsd187-opt,149.647
omegacsd_CALLEG,rmsd18-opt,166.261
omegacsd_CALLEG,rmsd190-opt,189.415
omegacsd_CALLEG,rmsd197-opt,161.712
omegacsd_CALLEG,rmsd61-opt,161.586
omegacsd_CATXIE,rmsd118-opt,154.206
omegacsd_CATXIE,rmsd129-opt,153.818
omegacsd_CATXIE,rmsd168-opt,154.176
omegacsd_CATXIE,rmsd186-opt,153.945
omegacsd_CATXIE,rmsd213-opt,156.136
omegacsd_CATXIE,rmsd23-opt,154.977
omegacsd_CATXIE,rmsd47-opt,149.296
omegacsd_CATXIE,rmsd71-opt,149.506
omegacsd_CATXIE,rmsd80-opt,150.502
omegacsd_CATXIE,rmsd82-opt,156.356
omegacsd_CIXTOS,rmsd119-opt,131.769
omegacsd_CIXTOS,rmsd137-opt,124.658
omegacsd_CIXTOS,rmsd157-opt,140.315
omegacsd_CIXTOS,rmsd166-opt,125.481
omegacsd_CIXTOS,rmsd181-opt,126.625
omegacsd_CIXTOS,rmsd187-opt,128.925
omegacsd_CIXTOS,rmsd224-opt,129.253
omegacsd_CIXTOS,rmsd233-opt,102.566
omegacsd_CIXTOS,rmsd29-opt,130.914
omegacsd_CIXTOS,rmsd78-opt,139.78
omegacsd_CMPEPI,rmsd180-opt,82.353
