mol,geom,seconds
omegacsd_DUZRAR,rmsd82-opt,576.658
omegacsd_FAJVAN,rmsd10-opt,257.565
omegacsd_FAJVAN,rmsd127-opt,249.01
omegacsd_FAJVAN,rmsd184-opt,247.382
omegacsd_FAJVAN,rmsd217-opt,264.071
omegacsd_FAJVAN,rmsd22-opt,246.946
omegacsd_FAJVAN,rmsd247-opt,250.358
omegacsd_FAJVAN,rmsd7-opt,265.289
omegacsd_FAJVAN,rmsd80-opt,246.619
omegacsd_FAJVAN,rmsd98-opt,265.278
omegacsd_FAJVAN,rmsd9-opt,265.234
omegacsd_FANRER,rmsd124-opt,825.362
omegacsd_FANRER,rmsd129-opt,811.164
omegacsd_FANRER,rmsd15-opt,808.93
omegacsd_FANRER,rmsd173-opt,814.501
omegacsd_FANRER,rmsd205-opt,807.81
omegacsd_FANRER,rmsd32-opt,815.989
omegacsd_FANRER,rmsd42-opt,815.515
omegacsd_FANRER,rmsd72-opt,804.964
omegacsd_FANRER,rmsd84-opt,815.055
omegacsd_FANRER,rmsd85-opt,815.479
omegacsd_FEKYEZ,rmsd105-opt,258.451
omegacsd_FEKYEZ,rmsd134-opt,250.756
omegacsd_FEKYEZ,rmsd13-opt,249.774
omegacsd_FEKYEZ,rmsd14-opt,249.104
omegacsd_FEKYEZ,rmsd15-opt,248.88
omegacsd_FEKYEZ,rmsd172-opt,248.578
omegacsd_FEKYEZ,rmsd175-opt,248.612
omegacsd_FEKYEZ,rmsd1-opt,248.695
omegacsd_FEKYEZ,rmsd214-opt,248.052
omegacsd_FEKYEZ,rmsd238-opt,250.235
omegacsd_FEVZUB,rmsd103-opt,279.183
omegacsd_FEVZUB,rmsd106-opt,271.008
omegacsd_FEVZUB,rmsd139-opt,270.256
omegacsd_FEVZUB,rmsd14-opt,272.803
omegacsd_FEVZUB,rmsd17-opt,271.706
omegacsd_FEVZUB,rmsd18-opt,272.398
omegacsd_FEVZUB,rmsd24-opt,272.673
omegacsd_FEVZUB,rmsd25-opt,270.943
omegacsd_FEVZUB,rmsd32-opt,270.793
omegacsd_FEVZUB,rmsd33-opt,270.59
omegacsd_FOLYIO,rmsd112-opt,506.297
omegacsd_FOLYIO,rmsd123-opt,490.644
omegacsd_FOLYIO,rmsd141-opt,492.747
omegacsd_FOLYIO,rmsd151-opt,490.367
omegacsd_FOLYIO,rmsd173-opt,491.812
omegacsd_FOLYIO,rmsd233-opt,493.917
omegacsd_FOLYIO,rmsd5-opt,493.389
omegacsd_FOLYIO,rmsd62-opt,493.773
omegacsd_FOLYIO,rmsd95-opt,495.349
omegacsd_FOLYIO,rmsd9-opt,493.532
omegacsd_FOPMIG,rmsd22-opt,223.407
omegacsd_FOPMIG,rmsd23-opt,222.642
omegacsd_FOPMIG,rmsd24-opt,222.424
omegacsd_FOPMIG,rmsd25-opt,220.526
omegacsd_FOPMIG,rmsd26-opt,222.457
omegacsd_FOPMIG,rmsd27-opt,222.107
omegacsd_FOPMIG,rmsd28-opt,220.853
omegacsd_FOPMIG,rmsd29-opt,221.964
omegacsd_FOPMIG,rmsd31-opt,222.624
omegacsd_FOPMIG,rmsd32-opt,220.798
omegacsd_FUPFIF,rmsd18-opt,354.092
omegacsd_FUPFIF,rmsd48-opt,344.075
omegacsd_FUPFIF,rmsd49-opt,343.771
omegacsd_FUPFIF,rmsd50-opt,344.066
omegacsd_FUPFIF,rmsd53-opt,346.274
omegacsd_FUPFIF,rmsd58-opt,341.939
omegacsd_FUPFIF,rmsd59-opt,344.084
omegacsd_FUPFIF,rmsd60-opt,347.408
omegacsd_FUPFIF,rmsd61-opt,343.067
omegacsd_FUPFIF,rmsd7-opt,345.337
omegacsd_GALMOV,rmsd104-opt,423.775
omegacsd_GALMOV,rmsd105-opt,411.487
omegacsd_GALMOV,rmsd106-opt,412.166
omegacsd_GALMOV,rmsd107-opt,411.907
omegacsd_GALMOV,rmsd10-opt,411.84
omegacsd_GALMOV,rmsd113-opt,412.01
omegacsd_GALMOV,rmsd114-opt,412.295
omegacsd_GALMOV,rmsd154-opt,411.444
omegacsd_GALMOV,rmsd156-opt,412.226
omegacsd_GALMOV,rmsd157-opt,411.835
omegacsd_GEKWAU,rmsd122-opt,207.525
omegacsd_GEKWAU,rmsd123-opt,221.35
omegacsd_GEKWAU,rmsd12-opt,199.538
omegacsd_GEKWAU,rmsd131-opt,199.331
omegacsd_GEKWAU,rmsd155-opt,199.348
omegacsd_GEKWAU,rmsd238-opt,198.332
omegacsd_GEKWAU,rmsd39-opt,199.087
omegacsd_GEKWAU,rmsd67-opt,200.607
omegacsd_GEKWAU,rmsd79-opt,199.569
omegacsd_GEKWAU,rmsd85-opt,200.434
omegacsd_HEPYAC,rmsd103-opt,590.591
omegacsd_HEPYAC,rmsd104-opt,580.891
omegacsd_HEPYAC,rmsd141-opt,601.699
omegacsd_HEPYAC,rmsd176-opt,560.013
omegacsd_HEPYAC,rmsd192-opt,581.68
omegacsd_HEPYAC,rmsd193-opt,582.813
omegacsd_HEPYAC,rmsd247-opt,600.382
omegacsd_HEPYAC,rmsd42-opt,601.27
omegacsd_HEPYAC,rmsd43-opt,598.094
omegacsd_HEPYAC,rmsd83-opt,578.863
omegacsd_HEVJAT,rmsd100-opt,229.818
omegacsd_HEVJAT,rmsd103-opt,227.78
omegacsd_HEVJAT,rmsd106-opt,227.144
omegacsd_HEVJAT,rmsd107-opt,226.809
omegacsd_HEVJAT,rmsd109-opt,226.952
omegacsd_HEVJAT,rmsd10-opt,225.42
omegacsd_HEVJAT,rmsd148-opt,225.823
omegacsd_HEVJAT,rmsd153-opt,225.586
omegacsd_HEVJAT,rmsd158-opt,225.513
omegacsd_HEVJAT,rmsd1-opt,227.41
omegacsd_JUBJOF,rmsd114-opt,216.096
omegacsd_JUBJOF,rmsd142-opt,211.632
omegacsd_JUBJOF,rmsd145-opt,212.424
omegacsd_JUBJOF,rmsd158-opt,211.347
omegacsd_JUBJOF,rmsd17-opt,211.759
omegacsd_JUBJOF,rmsd185-opt,211.146
omegacsd_JUBJOF,rmsd192-opt,211.141
omegacsd_JUBJOF,rmsd198-opt,210.558
omegacsd_JUBJOF,rmsd1-opt,211.416
omegacsd_JUBJOF,rmsd233-opt,211.421
omegacsd_KEMHOZ,rmsd16-opt,411.072
omegacsd_KEMHOZ,rmsd19-opt,409.467
omegacsd_KEMHOZ,rmsd1-opt,409.369
omegacsd_KEMHOZ,rmsd20-opt,408.971
omegacsd_KEMHOZ,rmsd21-opt,412.245
omegacsd_KEMHOZ,rmsd22-opt,410.273
omegacsd_KEMHOZ,rmsd23-opt,410.325
omegacsd_KEMHOZ,rmsd24-opt,410.077
omegacsd_KEMHOZ,rmsd2-opt,409.541
omegacsd_KEMHOZ,rmsd4-opt,411.923
omegacsd_PEPHEX,rmsd146-opt,467.131
omegacsd_PEPHEX,rmsd155-opt,464.698
omegacsd_PEPHEX,rmsd156-opt,461.996
omegacsd_PEPHEX,rmsd174-opt,461.828
omegacsd_PEPHEX,rmsd189-opt,459.946
omegacsd_PEPHEX,rmsd190-opt,502.713
omegacsd_PEPHEX,rmsd19-opt,463.633
omegacsd_PEPHEX,rmsd20-opt,429.326
omegacsd_PEPHEX,rmsd90-opt,426.462
omegacsd_PEPHEX,rmsd94-opt,428.684
omegacsd_PONXUL,rmsd127-opt,492.584
omegacsd_PONXUL,rmsd149-opt,469.067
omegacsd_PONXUL,rmsd151-opt,466.302
omegacsd_PONXUL,rmsd219-opt,530.528
omegacsd_PONXUL,rmsd229-opt,530.114
omegacsd_PONXUL,rmsd249-opt,496.616
