mol,geom,seconds
astex_1ygc,rmsd5-opt,8114.651
astex_1ygc,rmsd95-opt,7982.52
astex_1ygc,rmsd97-opt,7963.827
astex_1ywr,rmsd106-opt,7143.243
astex_1ywr,rmsd124-opt,7128.936
astex_1ywr,rmsd129-opt,6764.077
astex_1ywr,rmsd160-opt,6939.409
astex_1ywr,rmsd169-opt,6694.808
astex_1ywr,rmsd16-opt,6559.337
astex_1ywr,rmsd222-opt,6821.111
astex_1ywr,rmsd32-opt,6517.376
astex_1ywr,rmsd59-opt,7039.52
astex_1ywr,rmsd63-opt,6425.107
astex_2bm2,rmsd166-opt,5819.21
astex_2bm2,rmsd183-opt,5798.675
astex_2bm2,rmsd197-opt,5774.41
astex_2bm2,rmsd200-opt,5548.275
astex_2bm2,rmsd205-opt,5596.969
astex_2bm2,rmsd208-opt,5414.169
astex_2bm2,rmsd238-opt,5378.283
astex_2bm2,rmsd249-opt,5334.69
astex_2bm2,rmsd71-opt,5340.855
astex_2bm2,rmsd91-opt,5350.285
omegacsd_ABXBPC,rmsd146-opt,2177.015
omegacsd_ABXBPC,rmsd170-opt,2221.056
omegacsd_ABXBPC,rmsd172-opt,2196.126
omegacsd_ABXBPC,rmsd17-opt,2130.428
omegacsd_ABXBPC,rmsd235-opt,2133.593
omegacsd_ABXBPC,rmsd42-opt,2118.825
omegacsd_ABXBPC,rmsd44-opt,2098.513
omegacsd_ABXBPC,rmsd65-opt,2117.572
omegacsd_ABXBPC,rmsd95-opt,2106.492
omegacsd_ABXBPC,rmsd9-opt,2211.164
omegacsd_AURMIN,rmsd27-opt,1930.113
omegacsd_AURMIN,rmsd31-opt,1911.627
omegacsd_AURMIN,rmsd33-opt,1905.511
omegacsd_AURMIN,rmsd34-opt,1907.008
omegacsd_AURMIN,rmsd35-opt,1903.147
omegacsd_AURMIN,rmsd37-opt,1909.055
omegacsd_AURMIN,rmsd38-opt,1904.702
omegacsd_AURMIN,rmsd39-opt,1896.816
omegacsd_AURMIN,rmsd40-opt,1894.661
omegacsd_AURMIN,rmsd4-opt,1891.969
omegacsd_BAFJEX10,rmsd106-opt,2025.645
omegacsd_BAFJEX10,rmsd109-opt,1978.725
omegacsd_BAFJEX10,rmsd115-opt,1984.913
omegacsd_BAFJEX10,rmsd178-opt,1976.92
omegacsd_BAFJEX10,rmsd189-opt,1979.18
omegacsd_BAFJEX10,rmsd18-opt,2000.535
omegacsd_BAFJEX10,rmsd227-opt,1990.815
omegacsd_BAFJEX10,rmsd229-opt,1961.51
omegacsd_BAFJEX10,rmsd37-opt,1922.038
omegacsd_BAFJEX10,rmsd92-opt,1951.459
omegacsd_BATROD,rmsd102-opt,1482.219
omegacsd_BATROD,rmsd110-opt,1475.538
