mol,geom,seconds
astex_1p2y,rmsd3-pm7,0.58
astex_1p2y,rmsd4-mmff,0.58
astex_1p2y,rmsd4-opt,0.61
astex_1p2y,rmsd4-pm7,0.54
astex_1p2y,rmsd5-mmff,0.57
astex_1p2y,rmsd5-opt,1.36
astex_1p2y,rmsd5-pm7,0.53
astex_1p2y,rmsd6-mmff,0.88
astex_1p2y,rmsd6-opt,0.60
astex_1p2y,rmsd6-pm7,0.50
astex_1p2y,rmsd7-mmff,2.80
astex_1p2y,rmsd7-opt,2.92
astex_1p2y,rmsd7-pm7,0.59
astex_1p2y,rmsd8-mmff,0.56
astex_1p2y,rmsd8-opt,0.68
astex_1p2y,rmsd8-pm7,0.60
astex_1p2y,rmsd9-mmff,0.60
astex_1p2y,rmsd9-opt,0.59
astex_1p2y,rmsd9-pm7,0.58
astex_1pmn,rmsd10-mmff,2.40
astex_1pmn,rmsd10-pm7,1.58
astex_1pmn,rmsd121-mmff,1.64
astex_1pmn,rmsd121-opt,1.57
astex_1pmn,rmsd121-pm7,4.42
astex_1pmn,rmsd122-mmff,1.56
astex_1pmn,rmsd122-opt,1.85
astex_1pmn,rmsd122-pm7,3.21
astex_1pmn,rmsd146-mmff,1.47
astex_1pmn,rmsd146-opt,1.62
astex_1pmn,rmsd146-pm7,1.76
astex_1pmn,rmsd179-mmff,1.43
astex_1pmn,rmsd179-opt,1.92
astex_1pmn,rmsd179-pm7,3.65
astex_1pmn,rmsd194-mmff,1.50
astex_1pmn,rmsd194-opt,3.38
astex_1pmn,rmsd194-pm7,1.52
astex_1pmn,rmsd210-mmff,1.56
astex_1pmn,rmsd210-opt,1.51
astex_1pmn,rmsd210-pm7,2.42
astex_1pmn,rmsd53-mmff,1.59
astex_1pmn,rmsd53-opt,4.56
astex_1pmn,rmsd53-pm7,1.55
astex_1pmn,rmsd71-mmff,1.51
astex_1pmn,rmsd71-opt,1.59
astex_1pmn,rmsd71-pm7,1.55
astex_1pmn,rmsd74-mmff,1.95
astex_1pmn,rmsd74-opt,1.56
astex_1pmn,rmsd74-pm7,1.48
astex_1pmn,rmsd90-mmff,6.71
astex_1pmn,rmsd90-opt,2.05
astex_1pmn,rmsd90-pm7,1.60
astex_1q1g,rmsd14-mmff,1.37
astex_1q1g,rmsd14-opt,0.90
astex_1q1g,rmsd14-pm7,1.00
astex_1q1g,rmsd1-mmff,1.20
astex_1q1g,rmsd1-pm7,0.88
astex_1q1g,rmsd26-mmff,1.43
astex_1q1g,rmsd26-pm7,2.57
astex_1q1g,rmsd28-mmff,0.84
astex_1q1g,rmsd28-opt,2.66
astex_1q1g,rmsd28-pm7,0.95
astex_1q1g,rmsd30-mmff,0.94
astex_1q1g,rmsd30-opt,0.99
astex_1q1g,rmsd30-pm7,0.81
astex_1q1g,rmsd33-mmff,1.00
astex_1q1g,rmsd33-opt,1.70
astex_1q1g,rmsd33-pm7,0.87
astex_1q1g,rmsd34-mmff,0.99
astex_1q1g,rmsd34-opt,0.85
astex_1q1g,rmsd34-pm7,1.55
astex_1q1g,rmsd37-mmff,1.04
astex_1q1g,rmsd37-opt,2.95
astex_1q1g,rmsd37-pm7,3.38
astex_1q1g,rmsd48-mmff,1.08
astex_1q1g,rmsd48-opt,1.39
astex_1q1g,rmsd48-pm7,0.74
astex_1q1g,rmsd52-mmff,1.22
astex_1q1g,rmsd52-opt,0.88
astex_1q1g,rmsd52-pm7,1.62
astex_1q1g,rmsd57-mmff,0.90
astex_1q1g,rmsd57-opt,0.91
astex_1q1g,rmsd57-pm7,0.78
astex_1q1g,rmsd9-mmff,0.89
astex_1q1g,rmsd9-opt,0.86
astex_1q1g,rmsd9-pm7,3.00
astex_1r1h,rmsd129-mmff,3.95
astex_1r1h,rmsd129-opt,3.27
astex_1r1h,rmsd129-pm7,1.23
astex_1r1h,rmsd150-mmff,1.25
astex_1r1h,rmsd150-opt,1.36
astex_1r1h,rmsd150-pm7,1.54
astex_1r1h,rmsd192-mmff,1.15
astex_1r1h,rmsd192-opt,1.31
astex_1r1h,rmsd192-pm7,1.23
astex_1r1h,rmsd199-mmff,1.25
astex_1r1h,rmsd199-opt,2.80
astex_1r1h,rmsd199-pm7,1.19
astex_1r1h,rmsd1-mmff,1.40
astex_1r1h,rmsd1-pm7,2.02
astex_1r1h,rmsd21-mmff,1.29
astex_1r1h,rmsd21-pm7,1.88
astex_1r1h,rmsd22-mmff,1.32
astex_1r1h,rmsd22-opt,1.22
astex_1r1h,rmsd22-pm7,2.29
astex_1r1h,rmsd234-mmff,1.58
astex_1r1h,rmsd234-opt,1.86
astex_1r1h,rmsd234-pm7,2.75
astex_1r1h,rmsd248-mmff,1.59
astex_1r1h,rmsd248-opt,2.82
astex_1r1h,rmsd248-pm7,1.28
astex_1r1h,rmsd44-mmff,1.30
astex_1r1h,rmsd44-opt,1.30
astex_1r1h,rmsd44-pm7,1.09
astex_1r1h,rmsd47-mmff,1.33
astex_1r1h,rmsd47-pm7,2.17
astex_1r1h,rmsd50-mmff,1.29
astex_1r1h,rmsd50-pm7,2.09
astex_1r1h,rmsd51-mmff,2.21
astex_1r1h,rmsd51-opt,1.54
astex_1r1h,rmsd51-pm7,1.32
astex_1r1h,rmsd55-mmff,1.86
astex_1r1h,rmsd55-pm7,2.55
astex_1r1h,rmsd64-mmff,1.27
astex_1r1h,rmsd64-opt,1.60
astex_1r1h,rmsd64-pm7,1.51
astex_1s3v,rmsd10-mmff,4.30
astex_1s3v,rmsd10-pm7,1.80
astex_1s3v,rmsd112-mmff,2.64
astex_1s3v,rmsd112-pm7,2.09
astex_1s3v,rmsd117-mmff,1.65
astex_1s3v,rmsd117-opt,1.28
astex_1s3v,rmsd117-pm7,2.57
